batch,time
5669,3792
5670,4083
5671,4334
5672,3750
5673,3834
5674,3958
5675,3875
5676,4041
5677,3791
5678,3834
5679,4625
5680,3750
5681,3708
5682,3750
5683,3917
5684,3834
5685,3708
5686,3750
5687,4792
5688,3959
5689,3708
5690,3709
5691,3750
5692,3959
5693,3958
5694,3875
5695,4333
5696,3709
5697,3750
5698,3792
5699,3792
5700,4000
5701,3750
5702,3708
5703,4333
5704,3750
5705,3750
5706,3708
5707,3750
5708,4000
5709,3792
5710,3834
5711,3792
5712,4250
5713,3708
5714,3792
5715,3709
5716,3833
5717,4000
5718,3750
5719,4042
5720,4542
5721,3833
5722,4000
5723,4125
5724,3833
5725,3958
5726,3750
5727,3750
5728,4625
5729,4208
5730,4375
5731,3750
5732,3791
5733,3709
5734,4125
5735,4166
5736,4625
5737,3709
5738,3791
5739,3708
5740,3917
5741,3875
5742,3750
5743,3667
5744,4541
5745,3750
5746,3792
5747,3750
5748,3709
5749,3708
5750,3750
5751,3750
5752,4375
5753,4125
5754,3917
5755,4000
5756,3791
5757,3833
5758,3916
5759,3875
5760,3708
5761,4375
5762,3791
5763,3750
5764,3833
5765,3750
5766,3708
5767,3792
5768,3916
5769,4500
5770,3875
5771,3792
5772,4042
5773,3750
5774,3708
5775,3792
5776,3750
5777,4625
5778,4042
5779,3792
5780,3875
5781,3750
5782,3708
5783,3750
5784,3792
5785,4459
5786,3750
5787,3750
5788,3667
5789,3917
5790,3750
5791,3792
5792,3750
5793,4250
5794,4083
5795,3708
5796,3709
5797,3708
5798,3792
5799,3709
5800,3791
5801,3792
5802,4416
5803,3709
5804,4125
5805,3750
5806,3750
5807,4000
5808,3750
5809,3709
5810,4500
5811,3708
5812,4125
5813,3792
5814,3917
5815,3917
5816,3750
5817,3875
5818,4291
5819,3750
5820,3750
5821,3750
5822,3750
5823,3708
5824,3750
5825,3709
5826,4333
5827,3750
5828,3875
5829,3750
5830,4167
5831,3958
5832,3875
5833,3791
5834,4792
5835,3709
5836,4166
5837,4291
5838,4041
5839,4208
5840,3917
5841,3750
5842,3875
5843,4375
5844,3750
5845,4542
5846,3917
5847,4375
5848,3875
5849,3708
5850,3709
5851,4458
5852,3750
5853,4042
5854,3708
5855,3792
5856,3750
5857,3750
5858,3833
5859,4541
5860,3791
5861,3666
5862,3834
5863,4000
5864,4000
5865,3750
5866,3750
5867,4292
5868,3792
5869,3750
5870,3708
5871,3959
5872,3708
5873,3709
5874,3750
5875,4334
5876,3791
5877,3709
5878,3750
5879,3708
5880,3750
5881,3791
5882,3666
5883,3708
5884,4375
5885,3709
5886,4000
5887,3667
5888,3708
5889,3708
5890,3750
5891,3792
5892,4375
5893,3791
5894,3916
5895,4000
5896,3708
5897,4000
5898,3750
5899,3834
5900,4333
5901,3792
5902,3708
5903,3750
5904,3708
5905,3708
5906,4083
5907,3792
5908,4333
5909,3791
5910,3709
5911,3833
5912,3750
5913,3833
5914,3709
5915,3750
5916,4583
5917,3875
5918,3708
5919,3708
5920,3708
5921,3709
5922,4291
5923,3750
5924,3667
5925,4250
5926,3750
5927,3750
5928,3667
5929,3750
5930,3750
5931,3792
5932,3709
5933,4167
5934,3708
5935,3834
5936,3792
5937,3708
5938,3709
5939,3750
5940,3708
5941,4417
5942,3875
5943,3750
5944,4042
5945,3708
5946,4000
5947,3708
5948,3750
5949,4417
5950,3708
5951,3708
5952,3750
5953,3792
5954,3750
5955,3750
5956,4000
5957,4542
5958,3750
5959,3959
5960,3750
5961,3833
5962,3750
5963,3834
5964,4042
5965,4209
5966,4000
5967,3750
5968,3708
5969,3875
5970,3792
5971,4250
5972,3958
5973,3750
5974,4458
5975,3708
5976,4000
5977,3708
5978,3750
5979,3708
5980,3750
5981,3750
5982,4292
5983,3792
5984,3708
5985,3709
5986,3958
5987,3708
5988,3750
5989,3834
5990,4458
5991,4083
5992,3833
5993,3875
5994,3750
5995,3708
5996,3792
5997,3708
5998,4542
5999,3709
6000,3750
6001,3667
6002,3792
6003,3750
6004,3833
6005,3958
6006,4250
6007,3834
6008,3708
6009,4000
6010,3708
6011,3709
6012,3708
6013,3916
6014,3750
6015,4417
6016,3750
6017,3667
6018,3958
6019,3750
6020,3708
6021,4042
6022,3750
6023,4541
6024,3791
6025,3708
6026,3875
6027,3875
6028,3750
6029,4042
6030,3750
6031,4292
6032,3833
6033,3750
6034,3917
6035,3708
6036,3709
6037,3750
6038,3792
6039,4458
6040,3750
6041,3750
6042,3708
6043,3750
6044,3792
6045,3958
6046,3666
6047,4291
6048,3750
6049,3708
6050,3708
6051,3958
6052,3708
6053,3833
6054,3709
6055,3750
6056,4834
6057,4041
6058,4041
6059,3875
6060,3833
6061,4042
6062,4000
6063,3708
6064,4250
6065,4042
6066,3792
6067,3709
6068,3792
6069,3708
6070,3834
6071,4250
6072,4750
6073,4125
6074,3875
6075,3750
6076,4208
6077,4500
6078,3750
6079,4000
6080,4709
6081,3708
6082,4000
6083,3709
6084,3958
6085,3708
6086,3709
6087,3750
6088,4834
6089,3875
6090,3917
6091,3709
6092,4083
6093,4125
6094,3791
6095,3750
6096,3750
6097,4417
6098,3750
6099,3833
6100,3875
6101,3958
6102,3708
6103,3750
6104,3958
6105,4208
6106,3833
6107,3833
6108,3708
6109,3708
6110,3916
6111,3750
6112,3833
6113,4458
6114,3791
6115,4000
6116,4042
6117,4083
6118,3958
6119,4292
6120,3667
6121,4375
6122,3667
6123,4083
6124,3708
6125,3708
6126,4000
6127,3875
6128,3709
6129,4333
6130,3709
6131,3708
6132,3709
6133,3708
6134,3709
6135,3958
6136,3916
6137,4041
6138,4083
6139,3709
6140,3666
6141,4000
6142,3709
6143,3708
6144,4291
6145,3667
6146,4250
6147,4042
6148,3708
6149,3709
6150,3792
6151,3958
6152,3750
6153,3792
6154,4583
6155,3709
6156,3750
6157,4000
6158,3875
6159,3750
6160,4042
6161,3709
6162,4291
6163,3750
6164,3667
6165,3708
6166,3750
6167,3708
6168,3708
6169,3834
6170,4458
6171,3750
6172,3750
6173,3833
6174,3750
6175,3791
6176,4458
6177,3917
6178,4500
6179,4000
6180,4500
6181,3916
6182,3916
6183,4375
6184,3833
6185,3709
6186,3708
6187,4167
6188,3708
6189,3708
6190,3959
6191,3708
6192,3750
6193,3833
6194,4250
6195,4792
6196,3750
6197,3750
6198,3708
6199,4084
6200,3958
6201,3750
6202,3708
6203,4375
6204,3750
6205,3875
6206,3792
6207,3750
6208,4167
6209,3792
6210,3833
6211,4334
6212,3750
6213,3750
6214,4125
6215,3750
6216,3750
6217,3708
6218,4209
6219,4417
6220,4167
6221,3834
6222,3750
6223,3958
6224,4125
6225,3708
6226,3792
6227,3791
6228,4125
6229,3792
6230,3750
6231,3750
6232,3792
6233,3750
6234,3834
6235,3708
6236,4417
6237,3708
6238,4000
6239,3833
6240,3875
6241,3834
6242,3958
6243,3750
6244,4709
6245,3958
6246,3833
6247,3917
6248,4042
6249,3750
6250,4542
6251,3833
6252,3958
6253,3834
6254,3959
6255,3834
6256,4291
6257,3792
6258,3875
6259,3708
6260,3750
6261,3750
6262,3834
6263,3917
6264,4250
6265,3709
6266,3708
6267,3750
6268,3958
6269,3750
6270,3750
6271,3750
6272,4250
6273,3917
6274,4125
6275,3750
6276,3750
6277,3709
6278,3708
6279,3792
6280,3750
6281,4375
6282,3708
6283,3750
6284,3709
6285,3750
6286,3708
6287,3709
6288,3666
6289,4542
6290,3792
6291,3708
6292,3750
6293,3750
6294,3709
6295,3708
6296,3750
6297,4375
6298,3750
6299,3750
6300,3708
6301,3750
6302,3708
6303,3750
6304,3958
6305,4750
6306,3708
6307,3791
6308,3709
6309,3708
6310,3709
6311,3791
6312,3750
6313,4208
6314,3750
6315,3708
6316,3667
6317,3750
6318,3709
6319,3708
6320,3709
6321,3750
6322,4417
6323,3709
6324,3708
6325,3750
6326,3708
6327,3709
6328,3708
6329,3750
6330,4208
6331,3709
6332,3666
6333,3708
6334,3750
6335,3750
6336,3708
6337,3917
6338,4417
6339,3750
6340,4000
6341,3750
6342,3709
6343,3708
6344,3750
6345,3791
6346,4333
6347,4041
6348,3708
6349,3750
6350,3791
6351,3750
6352,3708
6353,3709
6354,4625
6355,3708
6356,3750
6357,3750
6358,4084
6359,3792
6360,3916
6361,4208
6362,3708
6363,4416
6364,3958
6365,3750
6366,3875
6367,3708
6368,3792
6369,4000
6370,3791
6371,4250
6372,3917
6373,3750
6374,3834
6375,3708
6376,3916
6377,3917
6378,3750
6379,4500
6380,3750
6381,3750
6382,3750
6383,3708
6384,4041
6385,4084
6386,3750
6387,4833
6388,3709
6389,3750
6390,3750
6391,3792
6392,3708
6393,3875
6394,3750
6395,4542
6396,4250
6397,3708
6398,3833
6399,3958
6400,3709
6401,3916
6402,3708
6403,4000
6404,4208
6405,3750
6406,4000
6407,3875
6408,4000
6409,4041
6410,3750
6411,3708
6412,4541
6413,3709
6414,3958
6415,3750
6416,3667
6417,4125
6418,3750
6419,3750
6420,4541
6421,3708
6422,3750
6423,4000
6424,3708
6425,3875
6426,3708
6427,3875
6428,4500
6429,3750
6430,3750
6431,3875
6432,4083
6433,4042
6434,3791
6435,3833
6436,4334
6437,3750
6438,3792
6439,3958
6440,3792
6441,3750
6442,3750
6443,3750
6444,4250
6445,4000
6446,3708
6447,3958
6448,3750
6449,3750
6450,3708
6451,3667
6452,4167
6453,4333
6454,3750
6455,3875
6456,3792
6457,3750
6458,3750
6459,4000
6460,3750
6461,4375
6462,3750
6463,3750
6464,3833
6465,3709
6466,3709
6467,3791
6468,3709
6469,4291
6470,3834
6471,3708
6472,3833
6473,3708
6474,3708
6475,3917
6476,3750
6477,4666
6478,3708
6479,3709
6480,3708
6481,4209
6482,4000
6483,3958
6484,3708
6485,4291
6486,3833
6487,3708
6488,3709
6489,3750
6490,3708
6491,3834
6492,3917
6493,3708
6494,4166
6495,3709
6496,3708
6497,3750
6498,3709
6499,3750
6500,3917
6501,4292
6502,4458
6503,4042
6504,3750
6505,3708
6506,3708
6507,3916
6508,4167
6509,3708
6510,4333
6511,3709
6512,3709
6513,3708
6514,3750
6515,3750
6516,3750
6517,3708
6518,4334
6519,4083
6520,3709
6521,3750
6522,3750
6523,3708
6524,3709
6525,3750
6526,4250
6527,3791
6528,3833
6529,3708
6530,3750
6531,3750
6532,3708
6533,3750
6534,3750
6535,4583
6536,3708
6537,3709
6538,3708
6539,3750
6540,4917
6541,3750
6542,3667
6543,4334
6544,3750
6545,3750
6546,4125
6547,3708
6548,3709
6549,4042
6550,3833
6551,4500
6552,3791
6553,3958
6554,3750
6555,3708
6556,3791
6557,3958
6558,3709
6559,4458
6560,4500
6561,3750
6562,3708
6563,3709
6564,3666
6565,3750
6566,3708
6567,4500
6568,3709
6569,3708
6570,3750
6571,3708
6572,3709
6573,3750
6574,3709
6575,4042
6576,4333
6577,3834
6578,3750
6579,3750
6580,3708
6581,4084
6582,3750
6583,4167
6584,4250
6585,3750
6586,3708
6587,3708
6588,3709
6589,3750
6590,3792
6591,3833
6592,4333
6593,3834
6594,3917
6595,3708
6596,3792
6597,3750
6598,3792
6599,3750
6600,4375
6601,3875
6602,3750
6603,3750
6604,4333
6605,4208
6606,4375
6607,3708
6608,4542
6609,3792
6610,3708
6611,3708
6612,3792
6613,3791
6614,3791
6615,3708
6616,4125
6617,3959
6618,3750
6619,3791
6620,3791
6621,3750
6622,3709
6623,4041
6624,4500
6625,4334
6626,3917
6627,3750
6628,3667
6629,3750
6630,3666
6631,3709
6632,3750
6633,4292
6634,4125
6635,3708
6636,3959
6637,3750
6638,3750
6639,3708
6640,3750
6641,4584
6642,3708
6643,3750
6644,3708
6645,3709
6646,3750
6647,3792
6648,3750
6649,4375
6650,3667
6651,3750
6652,3959
6653,4292
6654,3750
6655,4583
6656,4292
6657,4833
6658,4292
6659,4042
6660,3708
6661,3917
6662,3834
6663,3833
6664,3875
6665,3708
6666,4167
6667,3708
6668,4042
6669,3709
6670,3666
6671,3709
6672,3750
6673,3708
6674,4333
6675,3792
6676,3750
6677,3750
6678,3792
6679,3875
6680,3917
6681,4000
6682,4333
6683,3750
6684,3709
6685,3708
6686,3750
6687,3709
6688,3750
6689,3917
6690,4292
6691,3959
6692,3750
6693,3750
6694,3709
6695,3750
6696,3750
6697,3709
6698,4208
6699,3708
6700,3709
6701,3750
6702,3709
6703,3958
6704,3709
6705,3708
6706,3750
6707,4334
6708,3875
6709,4041
6710,3917
6711,4042
6712,3750
6713,3667
6714,3708
6715,4167
6716,3917
6717,4000
6718,3875
6719,3875
6720,3708
6721,4084
6722,3709
6723,4458
6724,3792
6725,4333
6726,4000
6727,3750
6728,3875
6729,3791
6730,3709
6731,4542
6732,3750
6733,3708
6734,3750
6735,3833
6736,3708
6737,3709
6738,4000
6739,4333
6740,3666
6741,3750
6742,3708
6743,4667
6744,4000
6745,4042
6746,3916
6747,3875
6748,4500
6749,3750
6750,3708
6751,3916
6752,3709
6753,3708
6754,3750
6755,3917
6756,4542
6757,3750
6758,3917
6759,3708
6760,3750
6761,3708
6762,3708
6763,3708
6764,4417
6765,3750
6766,3708
6767,3834
6768,3917
6769,3708
6770,3958
6771,3750
6772,4458
6773,3750
6774,3792
6775,3666
6776,3750
6777,3750
6778,4250
6779,3959
6780,4750
6781,4125
6782,4209
6783,3875
6784,4042
6785,3792
6786,4000
6787,4208
6788,3792
6789,20209
6790,3750
6791,3792
6792,3875
6793,4208
6794,3750
6795,4125
6796,3708
6797,4250
6798,3708
6799,3709
6800,3709
6801,3708
6802,3958
6803,3708
6804,3667
6805,4334
6806,3833
6807,3833
6808,3708
6809,3750
6810,3791
6811,3750
6812,3708
6813,4500
6814,3708
6815,3791
6816,3750
6817,4000
6818,3708
6819,3750
6820,3709
6821,4459
6822,3792
6823,3709
6824,4250
6825,3958
6826,3708
6827,3709
6828,3875
6829,4375
6830,4041
6831,3916
6832,3916
6833,3833
6834,3708
6835,3709
6836,3708
6837,3750
6838,4291
6839,3708
6840,3750
6841,3708
6842,3750
6843,3917
6844,4041
6845,3916
6846,4916
6847,3834
6848,3750
6849,3917
6850,3709
6851,3708
6852,3750
6853,3708
6854,4417
6855,3750
6856,3792
6857,3708
6858,3709
6859,3750
6860,3708
6861,3708
6862,4333
6863,3917
6864,3792
6865,3709
6866,3708
6867,3750
6868,3708
6869,3709
6870,4292
6871,3875
6872,3791
6873,3709
6874,3708
6875,3875
6876,4000
6877,3709
6878,3750
6879,4208
6880,3709
6881,3750
6882,3708
6883,3708
6884,4125
6885,3750
6886,3750
6887,4292
6888,3750
6889,3709
6890,3708
6891,3708
6892,3708
6893,3750
6894,3708
6895,4500
6896,3750
6897,3792
6898,3709
6899,3792
6900,3750
6901,4167
6902,3750
6903,4666
6904,4125
6905,3875
6906,3709
6907,3709
6908,3708
6909,3833
6910,3750
6911,4334
6912,4000
6913,3750
6914,4000
6915,3792
6916,3750
6917,3750
6918,3708
6919,3708
6920,4458
6921,3708
6922,3750
6923,3709
6924,3750
6925,3958
6926,3791
6927,3875
6928,4583
6929,3750
6930,3750
6931,3709
6932,3750
6933,3750
6934,3709
6935,3708
6936,4375
6937,3750
6938,3708
6939,3750
6940,4000
6941,3792
6942,3750
6943,3709
6944,4375
6945,3708
6946,3708
6947,3708
6948,3792
6949,3750
6950,3667
6951,3750
6952,4333
6953,3750
6954,3708
6955,3709
6956,3792
6957,3917
6958,4000
6959,3792
6960,3750
6961,4250
6962,3875
6963,3750
6964,3708
6965,3709
6966,3791
6967,3959
6968,4042
6969,4750
6970,3709
6971,3750
6972,3917
6973,3709
6974,3708
6975,3708
6976,3834
6977,4417
6978,3959
6979,3750
6980,3750
6981,3833
6982,3708
6983,3917
6984,4167
6985,4625
6986,3708
6987,3708
6988,3709
6989,3708
6990,3875
6991,4083
6992,3709
6993,4666
6994,3916
6995,3750
6996,3792
6997,4250
6998,3709
6999,3708
7000,4000
7001,3709
7002,4333
7003,3750
7004,3708
7005,3709
7006,3708
7007,3875
7008,3959
7009,3875
7010,5042
7011,3834
7012,3833
7013,3791
7014,3833
7015,4042
7016,3750
7017,3708
7018,4417
7019,3750
7020,3750
7021,3750
7022,4250
7023,3875
7024,3917
7025,4083
7026,4416
7027,3750
7028,3750
7029,3750
7030,3791
7031,3916
7032,3917
7033,3708
7034,4250
7035,3709
7036,4041
7037,3875
7038,3792
7039,3750
7040,3834
7041,3875
7042,4417
7043,4333
7044,4000
7045,3875
7046,4625
7047,4334
7048,4084
7049,4042
7050,3709
7051,4666
7052,3750
7053,3833
7054,3708
7055,3792
7056,3834
7057,4292
7058,4167
7059,4584
7060,3709
7061,3792
7062,3833
7063,3875
7064,3750
7065,3750
7066,3750
7067,4333
7068,3875
7069,3833
7070,3709
7071,3875
7072,3875
7073,4042
7074,3875
7075,4333
7076,3750
7077,3709
7078,3708
7079,3750
7080,4000
7081,3708
7082,3709
7083,4416
7084,4167
7085,3917
7086,3708
7087,3750
7088,3750
7089,3959
7090,3750
7091,3750
7092,4250
7093,3708
7094,3708
7095,3875
7096,3750
7097,3708
7098,3834
7099,3708
7100,4334
7101,3708
7102,4000
7103,4000
7104,3750
7105,3792
7106,3708
7107,3750
7108,4292
7109,3750
7110,3750
7111,3875
7112,4292
7113,3791
7114,4083
7115,3750
7116,4500
7117,3750
7118,4000
7119,3750
7120,3958
7121,3917
7122,4042
7123,3750
7124,4250
7125,3708
7126,3708
7127,3833
7128,3750
7129,3709
7130,3667
7131,3750
7132,3959
7133,4542
7134,3750
7135,3708
7136,3708
7137,3750
7138,3750
7139,3708
7140,3708
7141,4208
7142,4084
7143,3750
7144,3709
7145,3750
7146,4000
7147,3709
7148,3708
7149,4291
7150,3708
7151,3959
7152,4083
7153,4083
7154,3666
7155,3709
7156,3791
7157,4333
7158,3708
7159,3834
7160,3708
7161,3958
7162,3750
7163,3708
7164,3666
7165,4334
7166,3833
7167,3750
7168,3959
7169,3875
7170,3708
7171,3750
7172,3750
7173,3833
7174,4291
7175,3709
7176,3750
7177,3750
7178,3709
7179,3708
7180,3708
7181,3917
7182,4292
7183,3708
7184,3833
7185,3917
7186,4041
7187,3875
7188,3750
7189,3709
7190,4417
7191,3750
7192,3750
7193,3708
7194,3667
7195,3750
7196,3750
7197,3875
7198,4250
7199,3750
7200,3708
7201,3750
7202,3708
7203,3833
7204,3917
7205,3750
7206,4458
7207,4209
7208,4417
7209,4042
7210,3750
7211,3750
7212,3708
7213,3750
7214,4041
7215,3916
7216,3750
7217,3750
7218,3709
7219,3708
7220,3709
7221,3750
7222,3750
7223,4375
7224,3750
7225,3958
7226,3667
7227,3708
7228,3708
7229,3709
7230,3750
7231,4250
7232,3708
7233,3750
7234,4041
7235,3708
7236,3750
7237,3708
7238,3875
7239,4375
7240,3708
7241,3709
7242,3875
7243,3834
7244,4084
7245,4250
7246,4250
7247,4500
7248,4000
7249,3750
7250,3708
7251,3750
7252,3708
7253,3666
7254,3709
7255,4208
7256,3791
7257,3834
7258,4000
7259,4083
7260,3750
7261,3708
7262,3708
7263,3875
7264,4208
7265,3750
7266,3750
7267,3708
7268,3709
7269,3833
7270,3709
7271,3750
7272,4417
7273,3792
7274,3708
7275,3875
7276,3750
7277,3708
7278,3667
7279,4000
7280,4375
7281,3750
7282,4083
7283,4042
7284,3834
7285,4000
7286,3791
7287,3792
7288,4333
7289,3792
7290,3709
7291,3958
7292,4000
7293,3833
7294,3709
7295,3916
7296,4333
7297,3917
7298,4042
7299,4000
7300,3875
7301,3875
7302,4000
7303,4166
7304,3708
7305,4208
7306,3708
7307,3750
7308,4084
7309,3792
7310,3709
7311,3792
7312,3750
7313,4959
7314,3750
7315,4000
7316,3708
7317,4042
7318,3834
7319,3750
7320,3750
7321,4292
7322,3792
7323,3708
7324,3958
7325,3750
7326,3750
7327,3959
7328,3708
7329,4667
7330,4000
7331,4375
7332,3958
7333,3959
7334,3917
7335,3708
7336,3750
7337,4292
7338,3750
7339,4000
7340,3959
7341,3792
7342,3750
7343,3958
7344,3750
7345,3667
7346,4292
7347,3750
7348,3709
7349,3708
7350,3750
7351,3750
7352,3708
7353,3750
7354,4209
7355,4000
7356,3750
7357,3917
7358,3708
7359,4000
7360,3750
7361,3708
7362,4417
7363,3750
7364,3708
7365,3708
7366,3708
7367,3708
7368,3709
7369,3916
7370,4416
7371,3709
7372,3791
7373,3667
7374,3750
7375,3708
7376,3709
7377,3958
7378,4334
7379,3708
7380,3709
7381,3792
7382,3708
7383,3709
7384,3708
7385,3750
7386,3959
7387,4333
7388,3750
7389,3959
7390,3792
7391,3833
7392,3792
7393,3709
7394,3917
7395,4709
7396,4167
7397,3792
7398,3958
7399,3833
7400,3750
7401,3750
7402,3708
7403,4500
7404,3750
7405,3791
7406,3750
7407,3750
7408,4042
7409,3792
7410,3875
7411,4208
7412,3708
7413,3791
7414,3709
7415,4250
7416,3750
7417,3708
7418,3750
7419,4417
7420,3791
7421,3750
7422,3708
7423,3750
7424,3708
7425,3834
7426,3875
7427,4083
7428,4125
7429,3834
7430,3833
7431,3750
7432,3834
7433,3833
7434,3750
7435,3833
7436,4500
7437,3792
7438,3667
7439,3917
7440,3792
7441,4084
7442,3750
7443,3750
7444,4500
7445,3750
7446,3708
7447,3750
7448,3709
7449,3666
7450,3750
7451,3750
7452,4333
7453,4041
7454,3792
7455,4500
7456,3791
7457,3708
7458,3709
7459,3750
7460,4250
7461,3750
7462,3708
7463,4042
7464,3833
7465,3708
7466,3750
7467,3750
7468,4166
7469,4000
7470,3833
7471,4083
7472,4125
7473,3708
7474,3709
7475,3708
7476,3750
7477,4459
7478,3708
7479,4167
7480,3833
7481,3750
7482,3792
7483,3875
7484,3708
7485,4375
7486,3708
7487,3750
7488,3708
7489,3709
7490,3875
7491,3791
7492,3750
7493,4375
7494,3708
7495,3709
7496,3750
7497,3959
7498,4167
7499,3792
7500,3750
7501,4459
7502,3667
7503,3791
7504,3792
7505,3792
7506,3709
7507,3709
7508,3708
7509,4292
7510,3875
7511,3666
7512,3708
7513,3875
7514,3750
7515,3875
7516,3708
7517,3833
7518,4375
7519,4166
7520,3834
7521,4000
